trackID,time,x,y
4.0,71.0,0.18871471478297008,-0.4061789372347224
4.0,72.0,0.01779241846492277,-0.23182649367488528
4.0,73.0,0.19365920343771467,-0.1953692061121728
4.0,74.0,0.08098751841714437,-0.2988879561042693
4.0,75.0,-0.20067698460435324,-0.12362359154431274
4.0,76.0,-0.1260402715168358,-0.17054502959844398
4.0,77.0,-0.23131364132260246,0.1360441849658645
4.0,78.0,-0.0788405069032998,0.36985776445107155
4.0,79.0,-0.07468241364943579,0.37551630017723503
4.0,80.0,-0.00439313545853634,0.4125940641857533
4.0,81.0,0.28261392365725846,0.6246786280250873
4.0,82.0,0.37163531392422516,0.6506052996613176
4.0,83.0,0.33865508813057654,0.4640817622740484
4.0,84.0,0.32602734964024355,0.4076099398626191
4.0,85.0,0.12180758666507638,0.3489733313677068
4.0,86.0,0.020661790083496487,0.39841329968479344
4.0,87.0,0.10501402376526733,0.7183141060601324
4.0,88.0,0.18893749189969986,0.7586762709789205
4.0,89.0,0.2777693683136802,0.753065507057484
4.0,90.0,0.375282622789962,1.1341745534715661
4.0,91.0,0.5610998721035839,1.2413035658719669
4.0,92.0,0.7551631466852905,1.4528197541868546
4.0,93.0,0.48472465540997633,1.3439028029719111
4.0,94.0,0.5253679540137755,1.185959773968384
4.0,95.0,0.619139604961672,1.0930426740404005
4.0,96.0,0.5416326813254321,1.0355814388852915
4.0,97.0,0.4770005755306972,1.1084579818275742
4.0,98.0,0.2823384922825645,1.3110742141343863
4.0,99.0,0.2977439777826642,1.3584690712892535
4.0,100.0,0.03199460362365564,1.449786713793842
5.0,0.0,1.256647586706654,-3.4892633741648025
5.0,1.0,0.8625004295472981,-2.7972604470481333
5.0,2.0,0.8873107819506802,-2.8696622938307708
5.0,3.0,0.8528256246156248,-2.8691888435116506
5.0,4.0,0.829018521336339,-2.8657051871489503
5.0,5.0,0.7353602201252742,-2.9093594710572543
5.0,6.0,0.5913044208463074,-2.905660907006375
5.0,7.0,0.5706197974927907,-2.865366554029336
5.0,8.0,0.38675685414811733,-2.6320860402897868
5.0,9.0,0.2849197405671954,-2.485245982992764
5.0,10.0,0.27431708643853236,-2.3498495475223065
5.0,11.0,0.3122646616907654,-2.2364028675418424
5.0,12.0,0.5194090283287081,-2.032146707546527
5.0,13.0,0.5235123900413394,-2.046614022384441
5.0,14.0,0.5667641863504365,-2.051762365253516
5.0,15.0,0.5698792195754492,-2.0396917159524626
5.0,16.0,0.606668436857871,-1.854714305547091
5.0,17.0,0.6957593700589771,-1.7592868342226542
5.0,18.0,0.9621054192617211,-1.8919953291334022
5.0,19.0,1.1292374388802042,-1.9739545470939341
5.0,20.0,1.0565699655280165,-1.736481118921124
5.0,21.0,1.1891023934707796,-1.7579221507420844
5.0,22.0,1.1649800031559232,-1.6112244383490875
5.0,23.0,0.9258818933223892,-1.6166093237082444
5.0,24.0,0.6771976974556553,-1.8297712018575916
5.0,25.0,0.6135291652947362,-2.211113309244675
5.0,26.0,0.6628013690121957,-2.157942458462954
5.0,27.0,0.5329901553732843,-2.1849757508427103
5.0,28.0,0.30787074033926376,-2.034758385864527
5.0,29.0,0.21900083696656958,-2.046402030718278
5.0,30.0,0.18841713096067905,-2.045644238085911
5.0,31.0,0.3372505523812793,-2.0799481462015317
5.0,32.0,0.37115571702980515,-2.060730484259222
5.0,33.0,0.5044186552416234,-2.038336621087182
5.0,34.0,0.5601489039971496,-1.8665754822809069
5.0,35.0,0.7965648737302726,-1.6678579888086684
5.0,36.0,0.8035688144739341,-1.6164819723035753
5.0,37.0,1.0699938694893947,-1.277669984404002
5.0,38.0,1.1215628473920185,-1.3218271595393198
5.0,39.0,0.7809940020086863,-1.2108690620637135
5.0,40.0,0.7167339735440619,-1.123749912692207
5.0,41.0,0.7229324354271739,-1.1197064461569497
5.0,42.0,0.5994516303529951,-1.0296148293331646
5.0,43.0,0.4357214156224306,-0.8892361670332776
5.0,44.0,0.5203802097908518,-0.7350395037480655
5.0,45.0,0.5798853288539931,-0.5962142950914182
5.0,46.0,0.6321034711579234,-0.4520775747448311
5.0,47.0,0.502746056802843,-0.6309684351477958
5.0,48.0,0.4695238417774355,-0.553602738570858
5.0,49.0,0.3591879048267583,-0.446061444621866
5.0,50.0,0.2570490208889126,-0.3034242425706457
5.0,51.0,0.12606605051509767,-0.14985812181745833
5.0,52.0,-0.04343959521833454,-0.13124700775839326
5.0,53.0,0.018900466107899305,-0.39297651291742736
5.0,54.0,-0.15796961021500783,-0.4369612298885911
5.0,55.0,-0.508053746538015,-0.44169580712061
5.0,56.0,-0.8238544067095654,-0.5055885842972405
5.0,57.0,-0.7072110803312621,-0.41958217945886545
5.0,58.0,-0.6030526832681053,-0.45529149024528565
5.0,59.0,-0.3808548336302058,-0.5724413412031445
5.0,60.0,-0.3703218303465099,-0.574219240313245
5.0,61.0,-0.3475172686144025,-0.5529082800159832
5.0,62.0,-0.31772098585338066,-0.5639249704835074
5.0,63.0,-0.315135409469889,-0.4490277651633263
5.0,64.0,-0.07038493833272103,-0.3858094858029224
5.0,65.0,-0.1557822900590331,-0.2921415933065751
5.0,66.0,-0.17928770292925023,-0.24429159340912165
5.0,67.0,-0.16651263515175313,-0.1649889420654317
5.0,68.0,0.12657512029852608,-0.1718347434078512
5.0,69.0,0.1293020000678828,-0.1637130413537864
5.0,70.0,0.10982232065574672,-0.14848120184796598
5.0,71.0,-0.029788333163439276,-0.19231698012041717
5.0,72.0,0.15401965671239748,-0.031606592118505916
5.0,73.0,0.24213700391832804,0.12489769853988472
5.0,74.0,0.3110739727860544,0.26149467701536533
5.0,75.0,0.3317620096806001,0.5925905768335336
5.0,76.0,0.2674738243669075,0.5322640526617533
5.0,77.0,0.47061005924417776,0.27964754695140237
5.0,78.0,0.3574342575705616,0.024484688002717914
5.0,79.0,0.35821374291803254,0.017506065741470657
5.0,80.0,0.3150296961394058,-0.04920586209973627
5.0,81.0,0.05149681163346592,-0.28983697601727787
5.0,82.0,-0.018055176456570204,-0.2285220416218145
5.0,83.0,-0.16618100778957187,-0.3465790760787549
5.0,84.0,-0.15984324872743486,-0.40409741503181007
5.0,85.0,0.04893286006757133,-0.3646449139471534
5.0,86.0,0.08649431981498928,-0.2585133004902763
5.0,87.0,0.28914675356153097,0.0029896944128408043
5.0,88.0,0.21116427293047962,-0.04791203026589942
5.0,89.0,0.2589312923655373,-0.1230179208025384
5.0,90.0,0.6515452130846928,-0.09837549164590358
5.0,91.0,0.8009518868582216,0.055515122987661134
5.0,92.0,0.514899492837594,0.0315634980803296
5.0,93.0,0.2930535564422944,0.2207307794217901
5.0,94.0,0.16382924748191244,0.12123728161455481
5.0,95.0,0.051831139069908896,0.0513578590879331
5.0,96.0,0.08431441657152139,-0.039493411898541664
5.0,97.0,0.10768358972596342,0.05506969590126515
5.0,98.0,-0.05252394670397062,0.28589475849144924
5.0,99.0,-0.05651399259618622,0.3355705171872363
5.0,100.0,-0.33007393497925935,0.27133190246158806
6.0,0.0,2.418488227640232,-2.2177481934050327
6.0,1.0,1.6328888712181384,-2.0871584395036153
6.0,2.0,1.6136768631495286,-2.0130741648571817
6.0,3.0,1.5805968743250742,-2.0033189318511395
6.0,4.0,1.5565667643394707,-2.00210738643979
6.0,5.0,1.5589620715505983,-2.105411967135196
6.0,6.0,1.467832878047555,-2.2170418142793418
6.0,7.0,1.43055993446222,-2.242775376053793
6.0,8.0,1.1904564528608217,-2.0679162952234234
6.0,9.0,1.2979531359091934,-1.925167343342562
6.0,10.0,1.2090931120805748,-1.8224614176232774
6.0,11.0,1.268463506112938,-1.7186090032143884
6.0,12.0,1.0163425793307503,-1.5734731847395647
6.0,13.0,1.0150813051877214,-1.5584881934649548
6.0,14.0,0.9842059913746096,-1.5277646143244472
6.0,15.0,0.9835335069392774,-1.515316651791318
6.0,16.0,0.8732130657040252,-1.362347736275159
6.0,17.0,0.8476268866747005,-1.234328424822943
6.0,18.0,0.5781214747537338,-1.1081595083153635
6.0,19.0,0.4796615777273756,-0.9501845923697806
6.0,20.0,0.23278388391052376,-0.9771214642596353
6.0,21.0,0.1028419291694174,-0.9433627513100666
6.0,22.0,0.05397026074323105,-0.8029573790443246
6.0,23.0,-0.16801468175172657,-0.8919494484764392
6.0,24.0,-0.35568856872378907,-0.6235089006472433
6.0,25.0,-0.11595688999828718,-0.3201869478159316
6.0,26.0,-0.12529380661943007,-0.24830015194884175
6.0,27.0,-0.25631665865078124,-0.2279344374053466
6.0,28.0,-0.059027479594431526,-0.04267519311907661
6.0,29.0,0.01997251290585289,-0.08501235617834749
